X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-83.5467750002597,42.5009099996064,320-42692-10,24-UTN1-0090,UT0002,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),1,2018/09/13 00:00:00+00,1,ng/L,Huron,Unnamed Tributary to Norton Cre,UTN1-0090,0409000501,04090005,Investigative,Unnamed trib U/S Ford,"Unnamed trib to East Branch Norton Creek, US Ford",2018002,,-83.546775,42.50091,10,,0.51,1.8,0.49,K,0.49,1.8,4.3,,0.75,1.8,0.5,J,0.27,1.8,0.28,K,0.28,1.8,1.2,J B,0.15,1.8,,,,,31,K,31,31,9.1,,0.18,1.8,2.8,,0.22,1.8,0.19,J,0.17,1.8,0.85,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.31,K,0.31,1.8,,,,,6.5,,0.48,1.8,0.97,K,0.97,1.8,2.7,K,2.7,18,14,,0.43,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{10A963C6-F8CF-4F8B-B891-0143A1B38699},621
-83.8010120004967,42.4796209997606,200-50747-4,24-OL-0010,ORE LAKE,,TestAmerica Burlington,200-50747-1,Water,2019/09/27 00:00:00+00,537 (modified),1,2019/10/04 00:00:00+00,1,ng/L,Huron,Ore Lake,OL-0010,0409000501,04090005,Investigative,South of Brighton,Kurt Richardson dock,2019015,,-83.801012,42.479621,4.7,,0.89,2.4,0.69,K,0.69,2.4,2.9,,0.95,2.4,0.91,K,0.91,2.4,1.1,K,1.1,2.4,0.94,K,0.94,2.4,,,,,7.4,,1.2,2.4,4.2,,0.58,2.4,1.8,J,1.1,2.4,1.1,K,1.1,2.4,0.76,J,0.32,2.4,1.1,K,1.1,2.4,,,,,12,K,12,12,,,,,2.6,,0.72,2.4,0.92,K,0.92,2.4,2,K,2,24,7.6,,0.74,2.4,0.35,K,0.35,2.4,1.8,K,1.8,24,,,,,,,,,6.5,K,6.5,24,,,,,3.4,K,3.4,24,,,,,,,,,0.94,K,0.94,2.4,0.71,K,0.71,2.4,,,,,6.1,K,6.1,24,,,,,,,,,,,,,{AC426E4E-E7B6-4B9C-AAFB-5B84B9D2FB69},622
-83.5043350000028,42.5692180001189,320-42692-23,24-HR-0720,HR0250,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),1,2018/09/18 00:00:00+00,1,ng/L,Huron,Huron River,HR-0720,0409000501,04090005,Investigative,Huron River at Benstein Rd.,"DS Commerce Lakes, US Proud Lake",2018002,,-83.504335,42.569218,3.2,,0.53,1.8,0.51,K,0.51,1.8,2.6,,0.78,1.8,0.42,J,0.29,1.8,0.3,K,0.3,1.8,1.7,J B,0.16,1.8,,,,,8.4,,0.32,1.8,3,,0.18,1.8,1.4,J,0.23,1.8,0.18,K,0.18,1.8,0.5,J,0.25,1.8,0.27,K,0.27,1.8,,,,,0.32,K,0.32,1.8,,,,,1.5,J,0.5,1.8,1,K,1,1.8,2.9,K,2.9,18,3.5,,0.45,1.8,0.5,J,0.28,1.8,1.8,K,1.8,18,,,,,,,,,2.7,J,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{D7B4046D-2E2E-4A04-9B01-AEBBAB6B012C},623
-83.5586300003332,42.535423000145,200-48551-21,24-WNC-0020,NCW0100,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,West Branch Norton Creek,WNC-0020,0409000501,04090005,Investigative,West Norton Creek @ East Maple Rd.,,2019002,,-83.55863,42.535423,3.1,K,3.1,8.2,2.4,K,2.4,8.2,2.6,K,2.6,8.2,3.2,K,3.2,8.2,3.7,K,3.7,8.2,3.3,K,3.3,8.2,,,,,4.1,K,4.1,8.2,3.4,J,2,8.2,3.7,K,3.7,8.2,3.9,K,3.9,8.2,1.1,K,1.1,8.2,3.8,K,3.8,8.2,,,,,2.6,K,2.6,8.2,,,,,2.5,K,2.5,8.2,2.2,K,2.2,8.2,7,K,7,82,2.6,K,2.6,8.2,1.2,K,1.2,8.2,6.1,K,6.1,82,,,,,,,,,19,K,19,82,,,,,12,K,12,82,,,,,,,,,3.3,K,3.3,8.2,2.5,K,2.5,8.2,,,,,21,K,21,82,,,,,,,,,,,,,{951767F8-5129-4B97-B3D2-2572E061300B},624
-83.5598999996476,42.5742500000826,320-44710-29,24-HR-0700,HR0240,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,1,ng/L,Huron,Huron River,HR-0700,0409000501,04090005,Investigative,HR at Wixom Rd,US Norton Creek,2018103,,-83.5599,42.57425,3,,0.58,2,0.55,K,0.55,2,2.9,,0.84,2,0.31,K,0.31,2,0.32,K,0.32,2,1.5,J B,0.17,2,,,,,4.6,B,0.35,2,3.1,,0.2,2,1.5,J,0.25,2,0.19,K,0.19,2,0.6,J,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,1.2,J,0.54,2,1.1,K,1.1,2,3.1,K,3.1,20,3.3,,0.49,2,0.35,J,0.3,2,1.9,K,1.9,20,,,,,,,,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,{FDD1B2D0-C2DD-4657-AE7E-B2B2BB2B20C0},625
-83.5769280002452,42.5290939995936,320-44710-25,24-WNC-0030,NCW0400,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,1,ng/L,Huron,W Branch Norton Creek,WNC-0030,0409000501,04090005,Investigative,W Branch Norton Creek at Old Plank Rd,,2018103,,-83.576928,42.529094,2.2,,0.53,1.8,0.51,K,0.51,1.8,1.4,J,0.78,1.8,0.29,K,0.29,1.8,0.29,K,0.29,1.8,0.64,J B,0.16,1.8,,,,,7.1,B,0.32,1.8,1.2,J,0.18,1.8,1.1,J,0.23,1.8,0.17,K,0.17,1.8,0.49,J,0.25,1.8,0.27,K,0.27,1.8,,,,,0.32,K,0.32,1.8,,,,,1.8,,0.5,1.8,1,K,1,1.8,2.9,K,2.9,18,1.8,,0.45,1.8,0.28,K,0.28,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{87DAF989-3EFA-4E72-BC9C-3A37A25C6F09},626
-83.3888619996995,42.1372929996495,RG1000,24-RG-0040,RG1000,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/27 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0040,0409000504,04090005,Investigative,S. Huron Rd,,2021200,,-83.388862,42.137293,1.23,J,1.08,4.33,1.08,K,1.08,4.33,1.91,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.64,J,1.08,4.33,1.49,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,2.21,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,4.87,,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,,,,,,,,,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,{28729F58-54C3-44E1-B95C-816A3B67628C},627
-83.6149900001777,42.5852379997942,320-43864-2,24-HR-0651,HUBBELL-0010,,TestAmerica Sacramento,320-43864-1,Water,2018/10/02 00:00:00+00,537 (modified),1,2018/10/21 00:00:00+00,1,ng/L,Huron,Huron River,HR-0651,0409000501,04090005,Investigative,Huron River @ Hubbell Pond,,2018105,,-83.61499,42.585238,54,,0.55,1.9,0.53,K,0.53,1.9,2.2,,0.81,1.9,0.37,J,0.3,1.9,0.31,K,0.31,1.9,1.5,J B,0.16,1.9,,,,,16,,0.33,1.9,2.8,,0.19,1.9,18,,0.24,1.9,0.24,J,0.18,1.9,0.71,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.33,K,0.33,1.9,,,,,61,,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,120,,0.47,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,190,,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{5CCABFF4-F423-4A16-8512-C430F2A6C43F},628
-83.7777630002502,42.4289150003417,200-48551-6,24-HSC-0050,HSC0400,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Horseshoe Creek,HSC-0050,0409000503,04090005,Investigative,At 8 Mile Road,"US WWTP outfall old landfills and Key Plastics fire; DS of Woodbridge",2019002,,-83.777763,42.428915,3.8,K,3.8,10,2.9,K,2.9,10,3.1,K,3.1,10,3.8,K,3.8,10,4.5,K,4.5,10,4,K,4,10,,,,,5,K,5,10,2.4,K,2.4,10,4.5,K,4.5,10,4.7,K,4.7,10,1.3,K,1.3,10,4.6,K,4.6,10,,,,,3.2,K,3.2,10,,,,,3,K,3,10,2.6,K,2.6,10,8.5,K,8.5,100,3.1,K,3.1,10,1.5,K,1.5,10,7.5,K,7.5,100,,,,,,,,,23,K,23,100,,,,,14,K,14,100,,,,,,,,,4,K,4,10,3,K,3,10,,,,,26,K,26,100,,,,,,,,,,,,,{35D08088-9AF7-43A2-9AF9-726F7E51B0F7},629
-83.6025710001826,42.5880880002404,320-42692-29,24-PC-0010,PC0010,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),10,2018/09/18 00:00:00+00,1,ng/L,Huron,Pettibone Creek,PC-0010,0409000501,04090005,Investigative,PC at US Huron River,At Central Park,2018002,,-83.602571,42.588088,93,,0.57,2,0.54,K,0.54,2,3.2,,0.83,2,0.53,J,0.3,2,0.31,K,0.31,2,1.9,J B,0.17,2,,,,,33,,0.34,2,3.4,,0.2,2,26,,0.24,2,2.3,,0.19,2,0.82,J,0.26,2,0.28,K,0.28,2,,,,,0.34,K,0.34,2,,,,,500,,5.3,20,1.1,K,1.1,2,3,K,3,20,240,,0.48,2,0.37,J,0.29,2,1.9,K,1.9,20,,,,,,,,,910,,20,200,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,{45BB07C4-DE24-40F6-BA42-CE660E544D3B},630
-83.3736209994559,42.126487000153,RG0010,24-RG-0010,RG0010,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/26 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0010,0409000504,04090005,Investigative,u/s Washago Pond,,2021200,,-83.373621,42.126487,12.4,,1.03,4.14,1.03,K,1.03,4.14,4.81,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,45.4,,1.03,4.14,,,,,6.27,,1.03,4.14,7.64,,1.03,4.14,2.09,J,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,25,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,5.78,,1.03,4.14,8.07,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,,,,,,,,,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,{588D1EEE-EF4F-4B45-B29E-70514E72FF23},631
-83.9249400003456,42.442850000122,320-44710-9,24-HCL-0010,HCL0100,,TestAmerica Sacramento,320-44710-1,Water,2018/10/29 00:00:00+00,537 (modified),1,2018/11/13 00:00:00+00,1,ng/L,Huron,Honey Creek - Livingston Co.,HCL-0010,0409000503,04090005,Investigative,Honey Creek - Livingston Co. at Darwin Rd,US Portage Lake,2018103,,-83.92494,42.44285,0.71,J,0.6,2.1,0.57,K,0.57,2.1,0.89,K,0.89,2.1,0.32,K,0.32,2.1,0.33,K,0.33,2.1,0.77,J B,0.18,2.1,,,,,2.6,,0.36,2.1,0.67,J,0.21,2.1,0.38,J,0.26,2.1,0.2,K,0.2,2.1,0.28,K,0.28,2.1,0.3,K,0.3,2.1,,,,,0.36,K,0.36,2.1,,,,,0.58,J,0.56,2.1,1.1,K,1.1,2.1,3.2,K,3.2,21,0.51,K,0.51,2.1,0.31,K,0.31,2.1,2,K,2,21,,,,,,,,,2.1,K,2.1,21,,,,,2.1,K*,2.1,21,,,,,,,,,0.17,K,0.17,2.1,1.4,K,1.4,2.1,,,,,5.4,K,5.4,21,,,,,,,,,,,,,{96496130-D4C7-452C-8F54-BE240D996324},632
-83.3923320000026,42.1380670003347,RG2000,24-RG-0050,RG2000,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/27 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0050,0409000504,04090005,Investigative,Rust Rd,,2021200,,-83.392332,42.138067,1.39,"J, Q",1.04,4.18,1.04,K,1.04,4.18,1.8,J,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,4.63,,1.04,4.18,2.67,"J, Q",1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.95,J,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,,,,,,,,,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,{FDFA1813-3541-4C7E-A805-CAA3E01B0CEB},633
-83.7953020000448,42.2960489997441,200-48539-3,24-UTH2-0030,HCT1000,,TestAmerica Burlington,200-48539-1,Water,2019/04/29 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Unnamed Tributary to Honey Cree,UTH2-0030,0409000503,04090005,Investigative,unnamed trib to honey creek @ Stowe St.,resident reported foam,2019003,,-83.795302,42.296049,3.6,J,3.3,8.7,2.6,K,2.6,8.7,2.8,K,2.8,8.7,3.4,K,3.4,8.7,3.9,K,3.9,8.7,6.6,J,3.5,8.7,,,,,7.1,J,4.4,8.7,2.1,K,2.1,8.7,4,K,4,8.7,4.2,K,4.2,8.7,1.2,K,1.2,8.7,4,K,4,8.7,,,,,2.8,K,2.8,8.7,,,,,7,J,2.7,8.7,2.3,K,2.3,8.7,7.4,K,7.4,87,5.7,J,2.8,8.7,1.4,J,1.3,8.7,6.6,K,6.6,87,,,,,,,,,20,K,20,87,,,,,13,K,13,87,,,,,,,,,3.5,K,3.5,8.7,2.6,K,2.6,8.7,,,,,23,K,23,87,,,,,,,,,,,,,{467AA2D3-B87E-444E-9830-D14E8FD3F15D},634
-83.8269086899814,42.328571159899,HR-0143,24-HR-0390,HR-0143,,Vista Analytical,2001650,H2O,2020/08/04 00:00:00+00,EPA-537M,1,2020/08/18 00:00:00+00,1,ng/L,Huron,Huron River,HR-0390,0409000503,04090005,Investigative,Chrysler SCIO,DS of Chrysler SCIO,2020204,,-83.82690869,42.32857116,2.3,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,,,,,3.9,J,1.44,4.21,2.21,J,1.44,4.21,2.4,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,8.42,1.44,K,1.44,4.21,,,,,1.64,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,3.62,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,4.21,,,,,1.44,K,1.44,4.21,,,,,1.44,K,1.44,4.21,,,,,,,,,2.04,K,2.04,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,8.42,1.44,K,1.44,4.21,{6E47F725-5B90-491D-A78A-36588E124AC4},635
-83.3709600004199,42.1330180000628,HR0023,24-HR-0090,HR0023,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/26 00:00:00+00,1,ng/L,Huron,Huron River,HR-0090,0409000504,04090005,Investigative,u/s Regan Drain,,2021200,,-83.37096,42.133018,5.82,,1.01,4.03,1.01,K,1.01,4.03,2.17,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.49,"J, Q",1.01,4.03,,,,,3.72,J,1.01,4.03,2.31,J,1.01,4.03,3.33,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,2.56,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,6.99,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,,,,,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,{1CD4F09C-4CCF-46D2-A6A4-E66C16FB1098},636
-83.7456505005745,42.2905369996711,320-43736-1,24-HR-0340,ARGO-010,,TestAmerica Sacramento,320-43736-1,Water,2018/09/28 00:00:00+00,537 (modified),1,2018/10/15 00:00:00+00,1,ng/L,Huron,Huron River,HR-0340,0409000503,04090005,Investigative,Argo Pond,At Dam,2018104,,-83.7456505,42.290537,23,,0.56,1.9,0.53,K,0.53,1.9,3.4,,0.82,1.9,0.53,J,0.3,1.9,0.31,K,0.31,1.9,1.3,J B,0.16,1.9,,,,,8.7,H,0.36,2,6,,0.19,1.9,19,,0.24,1.9,0.3,J,0.18,1.9,1.1,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.34,K,0.34,1.9,,,,,37,,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,42,,0.48,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.16,K,0.16,1.9,1.3,K,1.3,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{8DE9DB32-E611-41B9-9C96-7DC3BAE052CC},637
-83.5434300000779,42.2096100002225,320-41509-9,24-HR-0180,HR0060,,TestAmerica,320-41509,Water,2018/07/24 00:00:00+00,537 (modified),1,2018/08/03 00:00:00+00,1,ng/L,Huron,Huron River,HR-0180,0409000504,04090005,Investigative,HR at Rawsonville Rd,DS Ford Lake,2018001,,-83.54343,42.20961,10,,0.54,1.9,0.51,K,0.51,1.9,2.9,,0.79,1.9,0.56,J,0.29,1.9,0.3,K,0.3,1.9,1,J B,0.16,1.9,,,,,8.4,,0.33,1.9,3.7,,0.19,1.9,7.5,,0.23,1.9,0.18,K,0.18,1.9,0.73,J,0.25,1.9,0.27,K,0.27,1.9,,,,,0.33,K,0.33,1.9,,,,,7.1,,0.5,1.9,1,K,1,1.9,2.9,K,2.9,19,12,,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,,,,,,,,,15,J * B,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.8,K,4.8,19,,,,,,,,,,,,,{5AA6F78A-8F77-4CD2-BC28-EAD5273CD2EF},638
-83.5700099999831,42.5725600003775,200-48551-17,24-NC-0010,NC0010,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,Norton Creek,NC-0010,0409000501,04090005,Investigative,Norton Creek US Huron River,DS Wixom WWTP (EP IPP),2019002,,-83.57001,42.57256,26,,3,8,2.4,J,2.4,8,2.7,J,2.5,8,3.1,K,3.1,8,3.6,K,3.6,8,3.2,K,3.2,8,,,,,19,,4,8,2,K,2,8,25,,3.6,8,3.8,K,3.8,8,1.1,K,1.1,8,3.7,K,3.7,8,,,,,2.6,K,2.6,8,,,,,13,,2.4,8,2.1,K,2.1,8,6.8,K,6.8,80,71,,2.5,8,1.2,K,1.2,8,6,K,6,80,,,,,,,,,280,,18,80,,,,,12,K,12,80,,,,,,,,,3.2,K,3.2,8,2.4,K,2.4,8,,,,,21,K,21,80,,,,,,,,,,,,,{FDB1BA10-66D0-42A2-9D4A-5BFCA9A7042A},639
-83.5366100003715,42.2193000002322,200-48539-5,24-WR-0020,WR0010,,TestAmerica Burlington,200-48539-1,Water,2019/04/29 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Willow Run,WR-0020,0409000504,04090005,Investigative,DS Ypsilanti WWTP (EP IPP),DS Ypsilanti WWTP (EP IPP),2019003,,-83.53661,42.2193,19,,3.3,8.7,2.6,K,2.6,8.7,3.6,J,2.7,8.7,3.3,K,3.3,8.7,3.9,K,3.9,8.7,20,,3.5,8.7,,,,,9.6,,4.3,8.7,7.6,J,2.1,8.7,4.3,J,3.9,8.7,4.1,K,4.1,8.7,13,,1.2,8.7,4,K,4,8.7,,,,,2.8,K,2.8,8.7,,,,,33,,2.6,8.7,2.3,K,2.3,8.7,7.4,K,7.4,87,22,,2.7,8.7,4,J,1.3,8.7,6.5,K,6.5,87,,,,,,,,,120,,20,87,,,,,13,K,13,87,,,,,,,,,3.5,K,3.5,8.7,2.6,K,2.6,8.7,,,,,23,K,23,87,,,,,,,,,,,,,{7CD4AE5A-C189-43D7-8962-E1B44CB0BFF8},640
